purification	O
protocol	O
for	O
toxin	B
A	I
using	O
zinc	B
-	O
chelating	O
chromatography	O
.	O

Note	O
:	O
dissolution	O
of	O
aerosol	O
particles	O
of	O
budesonide	B
in	O
Survanta	B
,	O
a	O
model	O
lung	B
surfactant	I
.	O

The	O
effect	O
of	O
a	O
pulmonary	B
surfactant	I
extract	O
from	O
bovine	O
lung	O
,	O
Survanta	B
,	O
on	O
the	O
dissolution	O
rate	O
of	O
aerosol	O
particles	O
of	O
budesonide	B
was	O
determined	O
.	O

Aerosol	O
particles	O
of	O
budesonide	B
were	O
generated	O
from	O
an	O
ethanol	B
solution	O
,	O
dried	O
,	O
and	O
collected	O
by	O
a	O
cascade	O
impactor	O
for	O
characterization	O
or	O
by	O
a	O
liquid	O
impinger	O
for	O
dissolution	O
experiments	O
.	O

Survanta	B
increased	O
the	O
extent	O
of	O
dissolution	O
of	O
budesonide	B
in	O
proportion	O
to	O
the	O
added	O
concentration	O
,	O
which	O
was	O
also	O
verified	O
by	O
equilibrium	O
solubilization	O
studies	O
.	O

Survanta	B
also	O
increased	O
rate	O
of	O
dissolution	O
,	O
in	O
a	O
manner	O
similar	O
to	O
sodium	B
dodecyl	I
sulfate	I
.	O

Analysis	O
of	O
the	O
concentration	O
of	O
budesonide	B
following	O
ultracentrifugation	O
indicated	O
that	O
there	O
is	O
rapid	O
equilibration	O
of	O
budesonide	B
between	O
the	O
Survanta	B
and	O
aqueous	O
phase	O
.	O

As	O
immediate	O
-	O
early	O
genes	O
(	O
IEGs	O
)	O
are	O
thought	O
to	O
play	O
a	O
critical	O
role	O
in	O
mediating	O
stimulus	O
-	O
induced	O
neural	O
plasticity	O
,	O
IEG	O
response	O
induced	O
by	O
methamphetamine	B
(	O
METH	B
)	O
has	O
been	O
characterized	O
to	O
define	O
the	O
changes	O
in	O
gene	O
expression	O
that	O
may	O
underlie	O
its	O
long	O
-	O
lasting	O
behavioral	O
effects	O
.	O

Using	O
in	O
situ	O
hybridization	O
,	O
we	O
observed	O
that	O
METH	B
caused	O
a	O
rapid	O
and	O
transient	O
dose	O
-	O
dependent	O
increase	O
in	O
arc	O
mRNA	O
level	O
in	O
the	O
striatum	O
and	O
cortex	O
that	O
was	O
abolished	O
by	O
pretreatment	O
with	O
the	O
specific	O
dopamine	O
D1	O
receptor	O
antagonist	O
SCH	O
-	O
23390	O
but	O
not	O
by	O
an	O
atypical	B
neuroleptic	I
clozapine	I
.	O

The	O
effects	O
of	O
DCG	O
-	O
IV	O
and	O
L	O
-	O
CCG	O
-	O
1	O
upon	O
phencyclidine	B
(	O
PCP	B
)	O
-	O
induced	O
locomotion	O
and	O
behavioral	O
changes	O
in	O
mice	O
.	O

injection	O
of	O
phencyclidine	B
(	O
PCP	B
)	O
were	O
observed	O
by	O
measuring	O
locomotor	O
activity	O
and	O
stereotyped	O
behavior	O
.	O

Then	O
,	O
the	O
effects	O
of	O
metabotropic	O
glutamate	O
receptor	O
(	O
mGluR	O
)	O
agonists	O
,	O
DCG	O
-	O
IV	O
and	O
L	O
-	O
CCG	O
-	O
1	O
,	O
on	O
the	O
above	O
behavioral	O
changes	O
induced	O
by	O
PCP	B
were	O
found	O
.	O

The	O
effects	O
of	O
DCG	O
-	O
IV	O
were	O
very	O
strong	O
and	O
completely	O
depressed	O
the	O
PCP	B
-	O
induced	O
hyperlocomotion	O
.	O

In	O
order	O
to	O
examine	O
some	O
molecular	O
mechanisms	O
of	O
PCP	B
-	O
induced	O
behavioral	O
changes	O
,	O
Northern	O
blot	O
analysis	O
of	O
total	O
RNA	O
from	O
prefrontal	O
cortical	O
tissues	O
of	O
mice	O
treated	O
with	O
PCP	B
,	O
DCG	O
-	O
IV	O
,	O
and	O
L	O
-	O
CCG	O
-	O
1	O
was	O
carried	O
out	O
.	O

Behavioral	O
responses	O
to	O
repeated	O
cocaine	B
exposure	O
in	O
mice	O
selectively	O
bred	O
for	O
differential	O
sensitivity	O
to	O
pentobarbital	B
.	O

Mice	O
from	O
the	O
20th	O
generation	O
of	O
three	O
lines	O
divergently	O
selected	O
for	O
response	O
to	O
pentobarbital	B
-	O
induced	O
sedation	O
times	O
[	O
long	O
-	O
sedation	O
time	O
(	O
LST	O
)	O
,	O
short	O
sedation	O
time	O
(	O
SST	O
)	O
,	O
and	O
randomly	O
bred	O
control	O
(	O
RBC	O
)	O
]	O
were	O
used	O
to	O
study	O
cocaine	B
-	O
induced	O
behavioral	O
sensitization	O
.	O

18	O
-	O
Methoxycoronaridine	O
(	O
18	O
-	O
MC	O
)	O
and	O
ibogaine	B
:	O
comparison	O
of	O
antiaddictive	O
efficacy	O
,	O
toxicity	O
,	O
and	O
mechanisms	O
of	O
action	O
.	O

Like	O
ibogaine	B
(	O
40	O
mg	O
/	O
kg	O
)	O
,	O
18	O
-	O
MC	O
(	O
40	O
mg	O
/	O
kg	O
)	O
decreases	O
the	O
intravenous	O
self	O
-	O
administration	O
of	O
morphine	B
and	O
cocaine	B
and	O
the	O
oral	O
self	O
-	O
administration	O
of	O
ethanol	B
and	O
nicotine	B
in	O
rats	O
;	O

unlike	O
ibogaine	B
,	O
18	O
-	O
MC	O
does	O
not	O
affect	O
responding	O
for	O
a	O
nondrug	O
reinforcer	O
(	O
water	O
)	O
.	O

Both	O
ibogaine	B
and	O
18	O
-	O
MC	O
ameliorate	O
opioid	B
withdrawal	O
signs	O
.	O

Both	O
ibogaine	B
and	O
18	O
-	O
MC	O
decrease	O
extracellular	O
levels	O
of	O
dopamine	O
in	O
the	O
nucleus	O
accumbens	O
,	O
but	O
only	O
ibogaine	B
increases	O
extracellular	O
levels	O
of	O
serotonin	O
in	O
the	O
nucleus	O
accumbens	O
.	O

Both	O
ibogaine	B
and	O
18	O
-	O
MC	O
block	O
morphine	B
-	O
induced	O
and	O
nicotine	B
-	O
induced	O
dopamine	O
release	O
in	O
the	O
nucleus	O
accumbens	O
;	O

only	O
ibogaine	B
enhances	O
cocaine	B
-	O
induced	O
increases	O
in	O
accumbal	O
dopamine	O
.	O

Both	O
ibogaine	B
and	O
18	O
-	O
MC	O
enhance	O
the	O
locomotor	O
and	O
/	O
or	O
stereotypic	O
effects	O
of	O
stimulants	O
.	O

Ibogaine	B
attenuates	O
,	O
but	O
18	O
-	O
MC	O
potentiates	O
,	O
the	O
acute	O
locomotor	O
effects	O
of	O
morphine	B
;	O

both	O
compounds	O
attenuate	O
morphine	B
-	O
induced	O
locomotion	O
in	O
morphine	B
-	O
experienced	O
rats	O
.	O

Ibogaine	B
,	O
but	O
not	O
18	O
-	O
MC	O
,	O
decreases	O
heart	O
rate	O
at	O
high	O
doses	O
.	O

While	O
18	O
-	O
MC	O
and	O
ibogaine	B
have	O
similar	O
affinities	O
for	O
kappa	O
opioid	O
and	O
possibly	O
nicotinic	O
receptors	O
,	O
18	O
-	O
MC	O
has	O
much	O
lower	O
affinities	O
than	O
ibogaine	B
for	O
NMDA	O
and	O
sigma	O
-	O
2	O
receptors	O
,	O
sodium	O
channels	O
,	O
and	O
the	O
5	O
-	O
HT	O
transporter	O
.	O

Both	O
18	O
-	O
MC	O
and	O
ibogaine	B
are	O
sequestered	O
in	O
fat	O
and	O
,	O
like	O
ibogaine	B
,	O
18	O
-	O
MC	O
probably	O
has	O
an	O
active	O
metabolite	O
.	O

The	O
data	O
suggest	O
that	O
18	O
-	O
MC	O
has	O
a	O
narrower	O
spectrum	O
of	O
actions	O
and	O
will	O
have	O
a	O
substantially	O
greater	O
therapeutic	O
index	O
than	O
ibogaine	B
.	O

Clinical	O
implications	O
of	O
warfarin	B
interactions	O
with	O
five	O
sedatives	B
.	O

The	O
intensity	O
,	O
uniformity	O
and	O
time	O
course	O
of	O
anticoagulant	B
interference	O
by	O
phenobarbital	B
,	O
secobarbital	B
,	O
glutethimide	B
,	O
chloral	B
hydrate	I
and	O
methaqualone	B
were	O
systematically	O
investigated	O
in	O
16	O
patients	O
receiving	O
coumarin	B
therapy	O
.	O

Anticoagulant	O
inhibition	O
was	O
observed	O
during	O
the	O
administration	O
of	O
phenobarbital	B
,	O
secobarbital	B
and	O
glutethimide	B
;	O

there	O
was	O
no	O
significant	O
change	O
in	O
prothrombin	O
test	O
results	O
during	O
the	O
trials	O
of	O
chloral	B
hydrate	I
and	O
methaqualone	B
.	O

Barbiturates	B
and	O
glutethimide	B
should	O
not	O
be	O
administered	O
to	O
patients	O
receiving	O
coumarin	B
drugs	I
.	O

Chloral	B
hydrate	I
and	O
methaqualone	B
interact	O
pharmacologically	O
with	O
orally	O
administered	O
anticoagulant	B
agents	I
,	O
but	O
the	O
effect	O
is	O
not	O
clinically	O
significant	O
.	O

It	O
is	O
concluded	O
that	O
chloral	B
hydrate	I
and	O
methaqualone	B
may	O
be	O
administered	O
safely	O
without	O
additional	O
caution	O
in	O
prothrombin	O
test	O
monitoring	O
during	O
oral	O
anticoagulant	B
therapy	O
.	O

Concomitantly	O
given	O
thiazide	B
diuretics	I
did	O
not	O
interfere	O
with	O
the	O
absorption	O
of	O
a	O
tablet	O
of	O
digoxin	B
.	O

Combinations	O
of	O
clozapine	B
and	O
phencyclidine	B
:	O
effects	O
on	O
drug	O
discrimination	O
and	O
behavioral	O
inhibition	O
in	O
rats	O
.	O

Phencyclidine	B
(	O
PCP	B
)	O
produces	O
psychotomimetic	O
effects	O
in	O
humans	O
that	O
resemble	O
schizophrenia	O
symptoms	O
.	O

In	O
the	O
present	O
study	O
,	O
the	O
atypical	B
antipsychotic	I
clozapine	I
was	O
tested	O
in	O
combination	O
with	O
an	O
active	O
dose	O
of	O
PCP	B
in	O
two	O
-	O
lever	O
drug	O
discrimination	O
and	O
mixed	O
signalled	O
-	O
unsignalled	O
differential	O
-	O
reinforcement	O
-	O
of	O
-	O
low	O
-	O
rates	O
(	O
DRL	O
)	O
procedures	O
.	O

PCP	B
produced	O
distinctive	O
effects	O
in	O
each	O
task	O
:	O
it	O
substituted	O
for	O
the	O
training	O
dose	O
in	O
PCP	B
discrimination	O
and	O
it	O
increased	O
the	O
number	O
of	O
responses	O
with	O
short	O
(	O
<	O
3	O
s	O
)	O
interresponse	O
times	O
as	O
well	O
as	O
increasing	O
overall	O
response	O
rates	O
in	O
the	O
DRL	O
schedule	O
.	O

Acute	O
dosing	O
with	O
clozapine	B
failed	O
to	O
alter	O
the	O
behavioral	O
effects	O
of	O
PCP	B
in	O
either	O
procedure	O
even	O
when	O
tested	O
up	O
to	O
doses	O
that	O
produced	O
pharmacological	O
effects	O
alone	O
.	O

These	O
results	O
suggest	O
that	O
acute	O
dosing	O
with	O
clozapine	B
would	O
not	O
affect	O
behaviors	O
most	O
closely	O
associated	O
with	O
PCP	B
intoxication	O
.	O

Since	O
chronic	O
dosing	O
is	O
required	O
for	O
therapeutic	O
efficacy	O
of	O
antipsychotics	B
,	O
future	O
studies	O
should	O
focus	O
on	O
investigation	O
of	O
chronic	O
dosing	O
effects	O
of	O
these	O
drugs	O
in	O
combination	O
with	O
PCP	B
.	O

Resveratrol	B
(	O
5	O
-	O
35	O
micromol	O
/	O
l	O
)	O
induced	O
concentration	O
-	O
dependent	O
relaxation	O
of	O
mesenteric	O
arteries	O
preconstricted	O
with	O
noradrenaline	B
(	O
8	O
micromol	O
/	O
l	O
)	O
or	O
KCl	B
(	O
125	O
mmol	O
/	O
l	O
)	O
from	O
both	O
lean	O
and	O
dietary	O
-	O
obese	O
rats	O
.	O

However	O
,	O
L	O
-	O
NAME	O
(	O
100	O
and	O
300	O
micromol	O
/	O
l	O
)	O
did	O
not	O
alter	O
the	O
effects	O
of	O
reseveratrol	B
on	O
arteries	O
from	O
dietary	O
-	O
obese	O
rats	O
,	O
giving	O
superimposed	O
concentration	O
-	O
responses	O
curves	O
.	O

Indomethacin	B
was	O
also	O
ineffective	O
in	O
altering	O
resveratrol	B
activity	O
in	O
arteries	O
from	O
both	O
lean	O
and	O
dietary	O
-	O
obese	O
rats	O
.	O

In	O
noradrenaline	B
-	O
precontracted	O
arteries	O
from	O
dietary	O
-	O
obese	O
rats	O
,	O
responses	O
to	O
resveratrol	B
were	O
not	O
attenuated	O
by	O
endothelial	O
denudation	O
,	O
indicating	O
an	O
action	O
independent	O
of	O
the	O
endothelium	O
.	O

This	O
study	O
indicates	O
that	O
:	O
(	O
a	O
)	O
the	O
maximal	O
effects	O
of	O
resveratrol	B
on	O
resistance	O
arteries	O
from	O
lean	O
and	O
dietary	O
-	O
obese	O
rats	O
are	O
not	O
effected	O
by	O
endothelial	O
dysfunction	O
,	O
and	O
(	O
b	O
)	O
the	O
effects	O
of	O
resveratrol	B
in	O
lean	O
animals	O
(	O
where	O
endothelial	O
function	O
is	O
not	O
impaired	O
)	O
,	O
but	O
not	O
in	O
dietary	O
-	O
obese	O
rats	O
,	O
are	O
mediated	O
via	O
NO	O
.	O

If	O
taken	O
1	O
hour	O
before	O
indinavir	B
(	O
IDV	B
)	O
,	O
didanosine	B
does	O
not	O
affect	O
IDV	B
exposure	O
,	O
despite	O
persistent	O
buffering	O
effects	O
.	O

Concurrent	O
administration	O
of	O
indinavir	B
and	O
didanosine	B
significantly	O
reduces	O
the	O
level	O
of	O
exposure	O
to	O
indinavir	B
,	O
but	O
it	O
is	O
unclear	O
how	O
soon	O
after	O
didanosine	B
administration	O
indinavir	B
may	O
be	O
given	O
safely	O
.	O

We	O
compared	O
indinavir	B
pharmacokinetics	O
and	O
gastric	O
pH	O
in	O
12	O
human	O
immunodeficiency	O
virus	O
-	O
positive	O
patients	O
by	O
use	O
of	O
800	O
mg	O
of	O
indinavir	B
alone	O
versus	O
800	O
mg	O
of	O
indinavir	B
administered	O
1	O
h	O
after	O
didanosine	B
administration	O
.	O

Median	O
gastric	O
pH	O
was	O
significantly	O
higher	O
when	O
indinavir	B
was	O
taken	O
after	O
didanosine	B
administration	O
;	O

Indinavir	B
may	O
be	O
taken	O
with	O
a	O
light	O
meal	O
1	O
h	O
following	O
the	O
administration	O
of	O
400	O
mg	O
of	O
didanosine	B
.	O

Cytochalasin	B
D	I
at	O
10	O
microM	O
preferentially	O
blocked	O
the	O
secretory	O
effect	O
of	O
carbachol	B
and	O
its	O
synergism	O
with	O
cAMP	O
,	O
whereas	O
it	O
had	O
no	O
effect	O
on	O
histamine	O
-	O
or	O
cAMP	O
-	O
stimulated	O
acid	O
secretion	O
within	O
15	O
min	O
.	O

Cytochalasin	B
D	I
inhibited	O
the	O
carbachol	B
-	O
stimulated	O
intracellular	O
Ca	O
(	O
2	O
+	O
)	O
concentration	O
(	O
[	O
Ca	O
(	O
2	O
+	O
)	O
]	O
(	O
i	O
)	O
)	O
increase	O
due	O
to	O
release	O
from	O
the	O
Ca	O
(	O
2	O
+	O
)	O
store	O
.	O

The	O
percentage	O
of	O
neurons	O
hyperpolarized	O
by	O
mu	O
-	O
,	O
delta	O
(	O
1	O
)	O
-	O
,	O
and	O
kappa	O
-	O
selective	O
opioids	B
was	O
significantly	O
reduced	O
when	O
1	O
%	O
but	O
not	O
<	O

Suppression	O
by	O
verapamil	B
of	O
bombesin	B
-	O
enhanced	O
peritoneal	O
metastasis	O
of	O
intestinal	O
adenocarcinomas	O
induced	O
by	O
azoxymethane	B
in	O
wistar	O
rats	O
.	O

BACKGROUND	O
:	O
The	O
effects	O
of	O
combined	O
administration	O
of	O
bombesin	B
and	O
verapamil	B
hydrochloride	I
(	O
verapamil	B
)	O
,	O
a	O
calcium	B
channel	I
blocker	I
,	O
on	O
the	O
incidence	O
of	O
peritoneal	O
metastasis	O
of	O
intestinal	O
adenocarcinomas	O
induced	O
by	O
azoxymethane	B
(	O
AOM	B
)	O
and	O
the	O
labeling	O
index	O
of	O
intestinal	O
cancers	O
were	O
investigated	O
in	O
male	O
Wistar	O
rats	O
.	O

METHODS	O
:	O
From	O
the	O
beginning	O
of	O
the	O
experiment	O
,	O
rats	O
were	O
given	O
10	O
weekly	O
subcutaneous	O
injections	O
of	O
AOM	B
(	O
7	O
.	O
4	O
mg	O
/	O
kg	O
body	O
weight	O
)	O
and	O
subcutaneous	O
injections	O
of	O
bombesin	B
(	O
40	O
microg	O
/	O
kg	O
body	O
weight	O
)	O
every	O
other	O
day	O
,	O
and	O
from	O
week	O
16	O
,	O
intraperitoneal	O
injections	O
of	O
verapamil	B
(	O
10	O
or	O
20	O
mg	O
/	O
kg	O
body	O
weight	O
)	O
every	O
other	O
day	O
until	O
the	O
end	O
fo	O
the	O
experiment	O
in	O
week	O
45	O
.	O

Although	O
verapamil	B
administered	O
at	O
either	O
dose	O
had	O
little	O
or	O
no	O
effect	O
on	O
the	O
enhancement	O
of	O
intestinal	O
carcinogenesis	O
by	O
bombesin	B
or	O
on	O
the	O
location	O
,	O
histologic	O
type	O
,	O
depth	O
of	O
involvement	O
,	O
labeling	O
index	O
,	O
apoptotic	O
index	O
or	O
tumor	O
vascularity	O
of	O
intestinal	O
cancers	O
,	O
it	O
significantly	O
decreased	O
the	O
incidence	O
of	O
cancer	O
metastasis	O
.	O

Verapamil	B
also	O
significantly	O
decreased	O
the	O
incidence	O
of	O
lymphatic	O
invasion	O
of	O
adenocarcinomas	O
,	O
which	O
was	O
enhanced	O
by	O
bombesin	B
.	O

In	O
vitro	O
interaction	O
of	O
prostaglandin	B
F2alpha	I
and	O
oxytocin	B
in	O
placental	O
vessels	O
.	O

The	O
interaction	O
of	O
prostaglandin	B
F2alpha	I
and	O
synthetic	O
oxytocin	B
on	O
placental	O
vessels	O
was	O
studied	O
in	O
vitro	O
.	O

In	O
seven	O
experiments	O
reactions	O
to	O
norepinephrine	B
and	O
oxytocin	B
were	O
PGF2alpha	B
.	O

PGF2alpha	B
produced	O
significantly	O
increased	O
vasoconstriction	O
after	O
a	O
single	O
administration	O
of	O
oxytocin	B
.	O

There	O
is	O
thus	O
an	O
enhancement	O
effect	O
of	O
PGF2alpha	B
upon	O
the	O
reaction	O
of	O
placental	O
vessels	O
to	O
oxytocin	B
in	O
vitro	O
.	O

Carbamazepine	B
overdose	O
recognized	O
by	O
a	O
tricyclic	B
antidepressant	I
assay	O
.	O

We	O
report	O
the	O
case	O
of	O
an	O
adolescent	O
with	O
altered	O
consciousness	O
caused	O
by	O
carbamazepine	B
overdose	O
with	O
a	O
positive	O
tricyclic	B
antidepressant	I
level	O
to	O
alert	O
clinicians	O
to	O
the	O
cross	O
-	O
reactivity	O
of	O
carbamazepine	B
with	O
a	O
toxicology	O
screen	O
for	O
tricyclic	B
antidepressants	I
.	O

Cypermethrin	B
-	O
induced	O
oxidative	O
stress	O
in	O
rat	O
brain	O
and	O
liver	O
is	O
prevented	O
by	O
vitamin	B
E	I
or	O
allopurinol	B
.	O

Considering	O
that	O
the	O
involvement	O
of	O
reactive	O
oxygen	O
species	O
(	O
ROS	O
)	O
has	O
been	O
implicated	O
in	O
the	O
toxicity	O
of	O
various	O
pesticides	O
,	O
this	O
study	O
was	O
designed	O
to	O
investigate	O
the	O
possibility	O
of	O
oxidative	O
stress	O
induction	O
by	O
cypermethrin	B
,	O
a	O
Type	B
II	I
pyrethroid	I
.	O

Pretreatment	O
of	O
rats	O
with	O
allopurinol	B
(	O
100	O
mg	O
/	O
kg	O
,	O
ip	O
)	O
or	O
Vitamin	B
E	I
(	O
100	O
mg	O
/	O
kg	O
per	O
day	O
,	O
ig	O
,	O
for	O
3	O
days	O
and	O
a	O
dose	O
of	O
40	O
mg	O
/	O
kg	O
on	O
the	O
4th	O
day	O
)	O
provided	O
significant	O
protection	O
against	O
the	O
elevation	O
of	O
TBARS	O
levels	O
in	O
cerebral	O
and	O
hepatic	O
tissues	O
,	O
induced	O
by	O
single	O
high	O
dose	O
of	O
oral	O
cypermethrin	B
administration	O
within	O
4	O
h	O
.	O

Thus	O
,	O
the	O
results	O
suggest	O
that	O
cypermethrin	B
exposure	O
of	O
rats	O
results	O
in	O
free	O
radical	O
-	O
mediated	O
tissue	O
damage	O
,	O
as	O
indicated	O
by	O
elevated	O
cerebral	O
and	O
hepatic	O
lipid	O
peroxidation	O
,	O
which	O
was	O
prevented	O
by	O
allopurinol	B
and	O
Vitamin	B
E	I
.	O

In	O
this	O
study	O
we	O
investigated	O
the	O
effect	O
of	O
ginsenosides	B
on	O
high	O
threshold	O
voltage	O
-	O
dependent	O
Ca	O
(	O
2	O
+	O
)	O
channel	B
subtypes	O
using	O
their	O
selective	B
Ca	O
(	O
2	O
+	O
)	O
channel	B
blockers	I
nimodipine	I
(	O
L	O
-	O
type	O
)	O
,	O
omega	O
-	O
conotoxin	O
GVIA	B
(	O
N	O
-	O
type	O
)	O
,	O
or	O
omega	O
-	O
agatoxin	O
IVA	B
(	O
P	O
-	O
type	O
)	O
in	O
bovine	O
chromaffin	O
cells	O
.	O

Nimodipine	B
had	O
no	O
effect	O
on	O
ginsenosides	B
response	O
.	O

These	O
data	O
suggest	O
that	O
ginsenosides	B
are	O
negatively	O
coupled	O
to	O
three	O
types	O
of	O
calcium	O
channels	O
in	O
bovine	O
chromaffin	O
cell	O
,	O
including	O
an	O
omega	O
-	O
conotoxin	O
GVIA	B
-	O
sensitive	O
(	O
N	O
-	O
type	O
)	O
channel	O
,	O
an	O
omega	O
-	O
agatoxin	O
IVA	B
-	O
sensitive	O
(	O
P	O
-	O
type	O
)	O
channel	O
and	O
nimodipine	B
/	O
omega	O
-	O
conotoxin	O
GVIA	B
/	O
omega	O
-	O
agatoxin	O
VIA	B
-	O
resistant	O
(	O
presumptive	O
Q	O
-	O
type	O
)	O
channel	O
.	O

Thus	O
,	O
the	O
selective	O
regulation	O
of	O
voltage	O
-	O
dependent	O
Ca	O
(	O
2	O
+	O
)	O
subtypes	O
by	O
ginsenosides	B
in	O
bovine	O
chromaffin	O
cell	O
could	O
be	O
the	O
cellular	O
basis	O
of	O
antistress	O
effects	O
induced	O
by	O
ginseng	B
.	O

In	O
vitro	O
activity	O
of	O
KRM	O
-	O
1648	O
,	O
either	O
singly	O
or	O
in	O
combination	O
with	O
ofloxacin	B
,	O
against	O
Mycobacterium	O
ulcerans	O
.	O

The	O
antimicrobial	O
effect	O
of	O
a	O
benzoxazinorifamycin	B
,	O
